mm,N/mm_
7.526953239,0.07677488
7.527587935,0.07395234
7.528222632,0.068911143
7.528906222,0.07815887
7.529540919,0.076388776
7.530175615,0.066179544
7.530859672,0.064479664
7.531494368,0.080256857
7.532177959,0.066037424
7.532861084,0.073030725
7.53349578,0.076374345
7.534179837,0.072201885
7.534863427,0.069795765
7.535546552,0.084993802
7.536230609,0.087746739
7.536913734,0.078307055
7.53759779,0.067658484
7.538232487,0.090201125
7.538867183,0.070989728
7.539599203,0.067871422
7.540283259,0.057454955
7.540917955,0.07793089
7.541601546,0.078509197
7.542285137,0.079943031
7.542920299,0.076322928
7.543603424,0.061791845
7.544287015,0.086689562
7.544970606,0.067623802
7.545654196,0.06374687
7.546288893,0.06413164
7.546923589,0.058951233
7.547558751,0.079307966
7.548241876,0.061833195
7.548876572,0.069840878
7.549511734,0.076153278
7.550195325,0.061897829
7.550781127,0.079763919
7.551415823,0.066510595
7.55209988,0.075193234
7.552734576,0.061035763
7.553418167,0.068100974
7.554052863,0.076113261
7.55468756,0.058434647
7.555322256,0.077310748
7.556005847,0.064427041
7.556689437,0.068314768
7.557373028,0.080294453
7.558056619,0.067850448
7.55874021,0.084505953
7.559374906,0.05715216
7.560058497,0.059254274
7.560742553,0.072265916
7.561425678,0.075150423
7.562109269,0.075500153
7.56279286,0.073876545
7.563525345,0.058091108
7.564160507,0.066862628
7.564892992,0.071710162
7.565576117,0.075779788
7.566210814,0.081140026
7.566894405,0.067393281
7.567578461,0.061178371
7.568261586,0.061414834
7.568945177,0.072268583
7.569579873,0.064057663
7.57021457,0.071055338
7.570849266,0.06463743
7.571533322,0.074618928
7.572216913,0.083130695
7.572851609,0.070394322
7.573486306,0.056348663
7.574121002,0.07455866
7.574804593,0.067204468
7.575488184,0.074196197
7.576171774,0.078298561
7.576855831,0.068373702
7.577490527,0.05601082
7.578125224,0.076500215
7.578808814,0.060999505
7.579491939,0.069928303
7.580175996,0.064003944
7.580859121,0.064303346
7.581591606,0.07032229
7.582226768,0.074732795
7.582861464,0.051593896
7.58354459,0.071144462
7.584228646,0.062411264
7.584912237,0.064828545
7.585595828,0.065652773
7.586279418,0.068031132
7.586962543,0.077306382
7.587597705,0.081713364
7.588281296,0.061599035
7.588915993,0.067978501
7.589599583,0.063964777
7.590283174,0.058832515
7.59091787,0.066360354
7.591601461,0.082827292
7.592236623,0.076147459
7.59287132,0.081255227
7.593506016,0.08390861
7.594189607,0.061054438
7.594824303,0.069325991
7.595458999,0.061651424
7.596093696,0.068244308
7.596728392,0.087398224
7.597411983,0.066669576
7.598046679,0.07685443
7.598730735,0.08803729
7.599413861,0.062748984
7.600049023,0.067468703
7.600732148,0.07607834
7.601366844,0.072839737
7.6020509,0.053937204
7.602734491,0.066208892
7.603418082,0.080472223
7.604150102,0.073512025
7.604784798,0.074667916
7.605468854,0.07862246
7.606152445,0.091540001
7.606787141,0.073250219
7.607519627,0.080846444
7.608202752,0.071626611
7.608886808,0.077753603
7.609570399,0.072792448
7.61025399,0.074771717
7.61093758,0.069153428
7.611572277,0.080267653
7.612255868,0.067138501
7.612939458,0.087687202
7.613623049,0.06908758
7.614257745,0.075411387
7.614892442,0.081757747
7.615576498,0.078172572
7.616210729,0.078475244
7.616845425,0.071425311
7.617529482,0.069720946
7.618164178,0.080660671
7.618798874,0.06035256
7.619433571,0.076864012
7.620117161,0.081782602
7.620800752,0.072049461
7.621435449,0.071607932
7.622119039,0.058965299
7.62280263,0.072976768
7.623437326,0.075978294
7.624121383,0.0699967
7.624756079,0.063388892
7.625488099,0.076975331
7.626172155,0.054024998
7.62685528,0.051999036
7.627489977,0.074719816
7.628174033,0.071857497
7.628857624,0.068676256
7.629540749,0.058716588
7.630224805,0.071818449
7.63090793,0.064919002
7.631591987,0.074781537
7.632275578,0.073205225
7.632910274,0.071776979
7.633593399,0.059161507
7.634228561,0.056810074
7.634912152,0.062008303
7.635595743,0.063813195
7.636230439,0.061027881
7.63691403,0.084909156
7.637548726,0.062782452
7.638183422,0.064737596
7.638818119,0.07471703
7.639502175,0.054459002
7.640136871,0.072362319
7.640820462,0.078345858
7.641406264,0.08020144
7.642089855,0.082647704
7.642724551,0.063940771
7.643408142,0.05047499
7.644091733,0.061238881
7.644775324,0.065047182
7.64541002,0.079440266
7.646094076,0.069674261
7.646777201,0.049538832
7.647412363,0.059304718
7.648144849,0.065934837
7.648827974,0.062390406
7.649560459,0.067697413
7.65024405,0.066157475
7.650878746,0.075551808
7.651562802,0.070309922
7.652245928,0.070189267
7.652929984,0.075844057
7.653662004,0.073130772
7.654345594,0.070042297
7.655029185,0.069873132
7.655713242,0.058173325
7.656347938,0.076523013
7.656982634,0.074173644
7.657666225,0.065755486
7.65834935,0.078260973
7.658984046,0.079285651
7.659668103,0.073088206
7.660253905,0.079254493
7.660937496,0.088729344
7.661572658,0.078824364
7.662207354,0.08460588
7.662841585,0.055992872
7.663525641,0.085818276
7.664160337,0.075168855
7.664795034,0.070773274
7.66542973,0.071479514
7.666113321,0.075419508
7.666796912,0.094454587
7.667480502,0.070173018
7.668164093,0.068827473
7.668798789,0.071718283
7.66948238,0.068095766
7.670117542,0.05782396
7.670850027,0.071607329
7.671533152,0.072495833
7.672216743,0.073674157
7.672900334,0.075100832
7.673535496,0.062617533
7.674218621,0.062804163
7.674902212,0.073073536
7.675585803,0.071525723
7.676269393,0.064783312
7.67695345,0.067529216
7.677588146,0.076855764
7.678271271,0.070779704
7.678906433,0.069988571
7.67954113,0.072814882
7.680224255,0.067434996
7.680908311,0.064128973
7.681543007,0.061150357
7.682226598,0.088569514
7.682812866,0.080319673
7.683495991,0.064512774
7.684130687,0.08732304
7.684765849,0.069834448
7.685448974,0.070488058
7.686133031,0.086689562
7.686767727,0.066968009
7.687402423,0.078336395
7.688086014,0.082193814
7.688720711,0.068661943
7.689453196,0.07726115
7.690087892,0.067406252
7.690771483,0.07304249
7.691455074,0.078001469
7.692090236,0.060149442
7.692773361,0.073785357
7.693505846,0.071498923
7.694140542,0.076435462
7.694873028,0.077267937
7.695556618,0.071297742
7.696240209,0.074886315
7.696874905,0.085805178
7.697558496,0.076405875
7.698242087,0.082875922
7.698926143,0.079561651
7.699609268,0.067429297
7.700292859,0.078637496
7.70097645,0.073633291
7.701611612,0.072857082
7.702246308,0.090132609
7.702929433,0.080805942
7.703564595,0.072143435
7.704247721,0.080411471
7.704931777,0.076673992
7.705566473,0.075486809
7.70620117,0.06533882
7.706835866,0.063323289
7.707519457,0.059091415
7.708203513,0.087774023
7.70883821,0.077556305
7.709521335,0.076180197
7.710156497,0.071166776
7.710839622,0.084361896
7.711474318,0.068313919
7.712206803,0.082757808
7.712841965,0.070546269
7.71357445,0.089977518
7.714209147,0.077051483
7.714892272,0.071879692
7.715576328,0.070484184
7.716259919,0.086713687
7.716943044,0.061544225
7.717627101,0.073734179
7.718310226,0.07842759
7.719042711,0.079042517
7.719726767,0.052522536
7.720361464,0.076501429
7.721045054,0.068739071
7.721679751,0.067275651
7.722363342,0.049429934
7.723046932,0.067668669
7.723730523,0.071889393
7.724365219,0.07447353
7.724951487,0.079427168
7.725634612,0.063466623
7.726269774,0.067499019
7.726952899,0.074685745
7.727587596,0.075625293
7.728222758,0.068936005
7.728857454,0.082454041
7.72949215,0.068033673
7.730175741,0.074109614
7.730810437,0.072307386
7.731542923,0.076409027
7.73212919,0.068414085
7.732763886,0.078917742
7.733447012,0.087849453
7.734131068,0.081468776
7.734765299,0.075886622
7.735449355,0.070659287
7.73613248,0.06329564
7.736816537,0.080837958
7.737500127,0.094006635
7.738134824,0.059574652
7.738867309,0.055261042
7.739550434,0.067698985
7.74023449,0.074291267
7.740918081,0.074789062
7.741601672,0.084543787
7.742285263,0.081685714
7.742968388,0.075208023
7.743652444,0.079480648
7.744287141,0.064082645
7.744970731,0.067936301
7.745654322,0.062033404
7.746337913,0.074759349
7.746972609,0.079596333
7.747607306,0.069974504
7.748242468,0.06216437
7.748925593,0.068883374
7.749609649,0.088927485
7.750292774,0.076144546
7.750927936,0.074105494
7.751562633,0.069054112
7.752197329,0.055555109
7.75288092,0.067273714
7.75356451,0.056031797
7.754199207,0.073885761
7.754882798,0.057115052
7.755517494,0.067017116
7.756201085,0.077131398
7.756835781,0.063158005
7.757519837,0.0648591
7.758202963,0.079176277
7.758887019,0.05994172
7.759570144,0.066651382
7.760205306,0.086668335
7.760888431,0.064264908
7.761572488,0.068187073
7.762255613,0.060202681
7.762939669,0.062038012
7.76362326,0.068044223
7.764355745,0.057632364
7.764990442,0.067848265
7.765625138,0.0742236
7.766308729,0.070089102
7.766943425,0.068056107
7.76762655,0.055146813
7.768310606,0.069558814
7.768945303,0.054481559
7.769579999,0.063144788
7.770215161,0.069006458
7.770849857,0.057133969
7.771532983,0.05710426
7.772216573,0.06584049
7.77285127,0.089249566
7.773485966,0.062117562
7.774121128,0.052188452
7.774755824,0.075442672
7.775439415,0.071626611
7.776123006,0.064547695
7.776807062,0.064658895
7.777441293,0.064526349
7.778124884,0.069767147
7.778760046,0.059144892
7.779443171,0.058575798
7.780127227,0.071181454
7.780810352,0.088629298
7.781542838,0.080886588
7.782226428,0.064424731
7.782861125,0.074510634
7.783545181,0.06713596
7.784228306,0.076633364
7.784911897,0.049866728
7.785644382,0.083128028
7.786328439,0.076847635
7.787011564,0.054891795
7.787744049,0.076368161
7.788378745,0.078328878
7.789062336,0.069325142
7.789697032,0.062175527
7.790381089,0.079643384
7.791064214,0.0557575
7.791699376,0.06869857
7.792334072,0.069339931
7.793017197,0.054858081
7.793603465,0.065900154
7.794287056,0.082626238
7.794921752,0.060636442
7.795605808,0.075513005
7.796288934,0.077792287
7.796875201,0.076524958
7.797558792,0.062789485
7.798193488,0.070526257
7.798876613,0.068723425
7.79956067,0.077015102
7.800195366,0.073117673
7.800878957,0.073122285
7.801513653,0.07663931
7.80214835,0.081021063
7.80283194,0.063264236
7.803515531,0.07987427
7.804199122,0.074761167
7.804833818,0.056133781
7.805517875,0.062392708
7.806201,0.076011643
7.806836162,0.067338347
7.807568647,0.066864207
7.808251772,0.06283775
7.808935829,0.070601441
7.809618954,0.068424873
7.810302544,0.083087288
7.810937241,0.09204907
7.811621297,0.077143401
7.812255993,0.06376154
7.812939584,0.075844176
7.813574746,0.076308496
7.814257406,0.090922892
7.814892568,0.063845456
7.81552773,0.055288933
7.81616196,0.070847243
7.816845551,0.064860195
7.817480713,0.069132932
7.818164304,0.076703578
7.818750106,0.063540719
7.819433697,0.077341788
7.820067927,0.060329158
7.820752449,0.076665744
7.821435109,0.060108941
7.822119631,0.065489799
7.822753862,0.062640212
7.823389024,0.066089325
7.824072614,0.06232759
7.824755274,0.060640685
7.825439796,0.067484953
7.826123387,0.067744948
7.826855406,0.068235584
7.827490568,0.070658319
7.828173228,0.067815885
7.82885775,0.059676636
7.82954134,0.073827922
7.830224931,0.073415376
7.830908522,0.057612963
7.831591181,0.070733018
7.832324132,0.086699016
7.832959294,0.062552296
7.833642885,0.066860929
7.834277116,0.081709482
7.834960707,0.080588393
7.835644297,0.070955172
7.836279459,0.070201635
7.83696305,0.0605672
7.837598212,0.093394861
7.838232443,0.073357292
7.838867605,0.066854142
7.839551196,0.06289123
7.840185426,0.056197323
7.840918377,0.066892944
7.841552608,0.076753534
7.84218777,0.067643687
7.842822,0.084505953
7.843505591,0.062867455
7.844189182,0.051292431
7.844872773,0.058649164
7.845556363,0.086402528
7.846191525,0.064912096
7.846875116,0.078776345
7.847510278,0.080606341
7.848192938,0.067873366
7.848876528,0.077324331
7.849561051,0.080839895
7.85024371,0.073869631
7.850928232,0.080882944
7.851610892,0.066397212
7.852294482,0.073975131
7.852979004,0.074101612
7.853661664,0.065420799
7.854346186,0.068293668
7.855028845,0.080832742
7.855712436,0.066631496
7.856347598,0.08711762
7.856981829,0.080735728
7.857616991,0.063853577
7.858300582,0.076087072
7.858984172,0.064752996
7.859619334,0.073726423
7.860253565,0.086701684
7.860888727,0.073017024
7.861523889,0.064750083
7.86215812,0.075076334
7.86284171,0.085596241
7.863525301,0.067850448
7.864160463,0.059636496
7.864794694,0.075453587
7.865429856,0.072194979
7.866113447,0.072521299
7.866797037,0.076941617
7.867480628,0.079204164
7.868164219,0.078987226
7.86879845,0.076428063
7.869482972,0.064550608
7.870165631,0.082018465
7.870849222,0.066192523
7.871533744,0.065522656
7.872216403,0.081270263
7.872949354,0.076540358
7.873583585,0.072537065
7.874267176,0.088194691
7.874951698,0.080700077
7.875634357,0.089842305
7.876318879,0.072371654
7.877001539,0.079248793
7.87768513,0.071684331
7.878369652,0.075278483
7.879003882,0.066627741
7.879639044,0.067505203
7.880273275,0.055373818
7.880956866,0.066914283
7.881592028,0.081643514
7.882275619,0.069769084
7.882909849,0.072306782
7.883545011,0.077423401
7.884179242,0.086805485
7.884863764,0.080062717
7.885497995,0.059531361
7.886181585,0.083170228
7.886816747,0.062135264
7.887450978,0.071370497
7.888134569,0.072914436
7.888769731,0.070726104
7.889453322,0.066780291
7.890136912,0.061872367
7.890820503,0.075080819
7.891454734,0.075148851
7.892138325,0.06663429
7.892821915,0.053347133
7.893506438,0.06235924
7.894140668,0.085320607
7.894824259,0.087028489
7.895556279,0.062281996
7.896239869,0.070708275
7.896875031,0.088676348
7.897558622,0.081625566
7.898242213,0.063487239
7.898925804,0.075531319
7.899609394,0.075698785
7.900292985,0.061859027
7.900927216,0.067334101
7.901562378,0.066245757
7.902245969,0.060249973
7.902881131,0.046545181
7.903564721,0.084684089
7.904198952,0.077982672
7.904834114,0.065425038
7.905469276,0.07469593
7.906103507,0.051840059
7.906787097,0.059585568
7.907422259,0.073645294
7.908104919,0.060687613
7.908789441,0.085527122
7.909423672,0.05178234
7.910058834,0.075649552
7.910693064,0.083435439
7.911376655,0.068953708
7.912061177,0.062103614
7.912743837,0.055997603
7.913427427,0.062568061
7.914111018,0.070525289
7.914794609,0.070059031
7.915479131,0.079267465
7.91616179,0.07568641
7.916845381,0.067926966
7.917528972,0.075763658
7.918212563,0.08074604
7.918945514,0.081745982
7.919629104,0.068864696
7.920312695,0.064049177
7.920946926,0.069133297
7.921630517,0.057050295
7.922315039,0.085571378
7.922997698,0.062718302
7.92363286,0.054933265
7.924316451,0.080881245
7.924950682,0.077859342
7.925585844,0.066772893
7.926269434,0.055035736
7.926904596,0.075513974
7.927588187,0.063865706
7.928222418,0.069699727
7.92885758,0.047785353
7.929491811,0.081678197
7.930175401,0.063283153
7.930810563,0.058415003
7.931494154,0.059723686
7.932129316,0.057538871
7.932812907,0.077328332
7.933447137,0.074491113
7.934130728,0.052062459
7.934814319,0.068794608
7.935449481,0.072579138
7.936181501,0.075277269
7.936816663,0.079124011
7.937451825,0.066876933
7.938134484,0.067627437
7.938818075,0.072952151
7.939501666,0.069323197
7.940185256,0.062099978
7.940918207,0.060478918
7.941601798,0.055372242
7.942285389,0.07631541
7.942919619,0.075525984
7.94360321,0.070727803
7.944287732,0.043791275
7.944921963,0.048443452
7.945605554,0.064349428
7.946289144,0.072955541
7.946923375,0.056999486
7.947558537,0.082512133
7.948193699,0.070063271
7.94887729,0.07356441
7.949511521,0.071628913
7.950195111,0.065426372
7.950830273,0.058574464
7.951464504,0.065644167
7.952099666,0.073660329
7.952783257,0.070950806
7.953466848,0.06752158
7.95410201,0.063093498
7.95473624,0.070043266
7.955419831,0.06093936
7.956054993,0.072823733
7.956738584,0.076460563
7.957422175,0.072130464
7.958105765,0.071046606
7.958788425,0.068287358
7.959423587,0.072425865
7.960107177,0.067499503
7.960790768,0.061320614
7.961474359,0.061548833
7.96215795,0.064103141
7.962841541,0.075133815
7.963574491,0.068911389
7.964258082,0.073837742
7.964892313,0.076871164
7.965575904,0.047661055
7.966259494,0.061990961
7.966943085,0.064111263
7.967626676,0.069258682
7.968261838,0.056407716
7.968945429,0.07443133
7.969629019,0.068841659
7.97026325,0.072272465
7.970898412,0.0556674
7.971582003,0.066833161
7.972216234,0.067903072
7.972900756,0.068488903
7.973534986,0.071135372
7.974170148,0.080347806
7.97480531,0.059708528
7.97548797,0.076828599
7.976171561,0.071911342
7.976855151,0.0567629
7.977490313,0.0863773
7.978173904,0.075142667
7.978808135,0.090575106
7.979491726,0.06706126
7.980176248,0.05393878
7.980858907,0.081603132
7.981543429,0.079838984
7.982226089,0.080573969
7.982910611,0.071217343
7.983544841,0.069556996
7.984228432,0.077731535
7.984912023,0.059584476
7.985595614,0.058537479
7.986328565,0.057594165
7.986962795,0.063378222
7.987694815,0.067610465
7.988329977,0.063414358
7.989013568,0.078430742
7.98964873,0.059529301
7.99028296,0.07363499
7.990966551,0.07570339
7.991650142,0.079105817
7.992285304,0.072702222
7.992919534,0.077081069
7.993554696,0.06670098
7.994188927,0.071251541
7.994873449,0.087082818
7.99550768,0.088762566
7.996142842,0.082085401
7.996777073,0.066369079
7.997412235,0.072828338
7.998095825,0.072480917
7.998779416,0.066376112
7.999413647,0.079056464
8.000048809,0.085478611
8.0007324,0.07361231
8.001367562,0.073596425
8.002050221,0.061674584
8.002733812,0.076288857
8.003418334,0.060953788
8.004101925,0.055351991
8.004785515,0.056564998
8.005468175,0.071225107
8.006151766,0.07243932
8.006786928,0.073551558
8.007519878,0.080214903
8.008203469,0.077437103
8.008886129,0.081712514
8.009569719,0.078859895
8.010254242,0.067880884
